2,39	0,01	0,01
2,41	0,01	0,01
2,44	0,01	0,01
2,46	0,01	0,01
2,49	0,01	0,01
2,51	0,01	0,01
2,53	0,01	0,01
2,56	0,01	0,01
2,58	0,01	0,01
2,61	0,01	0,01
2,63	0,01	0,01
2,66	0,01	0,01
2,68	0,01	0,01
2,71	0,01	0,01
2,73	0,01	0,01
2,75	0,01	0,01
2,78	0,01	0,01
2,80	0,01	0,01
2,83	0,01	0,01
2,85	0,01	0,01
2,88	0,01	0,01
2,90	0,01	0,01
2,93	0,01	0,01
2,95	0,01	0,01
2,97	0,01	0,01
3,00	0,01	0,01
3,02	0,01	0,01
3,05	0,01	0,01
3,07	0,01	0,01
3,10	0,01	0,01
3,12	0,01	0,01
3,15	0,01	0,01
3,17	0,01	0,01
3,19	0,01	0,01
3,22	0,01	0,01
3,24	0,01	0,01
3,27	0,01	0,01
3,29	0,01	0,01
3,32	0,01	0,01
3,34	0,01	0,01
3,36	0,01	0,01
3,39	0,01	0,01
3,41	0,01	0,01
3,44	0,01	0,01
3,46	0,01	0,01
3,49	0,01	0,01
3,51	0,01	0,01
3,54	0,01	0,01
3,56	0,01	0,01
3,58	0,01	0,01
3,61	0,01	0,01
3,63	0,01	0,01
3,66	0,01	0,01
3,68	0,01	0,01
3,71	0,01	0,01
3,73	0,01	0,01
3,76	0,01	0,01
3,78	0,01	0,01
3,80	0,00	0,01
3,83	0,00	0,01
3,85	0,00	0,01
3,88	0,00	0,01
3,90	0,00	0,01
3,93	0,01	0,01
3,95	0,01	0,01
3,98	0,01	0,01
4,00	0,01	0,01
4,02	0,00	0,01
4,05	0,00	0,01
4,07	0,01	0,01
4,10	0,01	0,01
4,12	0,01	0,01
4,15	0,01	0,01
4,17	0,01	0,01
4,20	0,01	0,01
4,22	0,01	0,01
4,24	0,01	0,01
4,27	0,01	0,01
4,29	0,01	0,01
4,32	0,01	0,01
4,34	0,01	0,01
4,37	0,01	0,01
4,39	0,01	0,01
4,42	0,01	0,01
4,44	0,01	0,01
4,46	0,01	0,01
4,49	0,01	0,01
4,51	0,01	0,01
4,54	0,01	0,01
4,56	0,01	0,01
4,59	0,01	0,01
4,61	0,01	0,01
4,63	0,01	0,01
4,66	0,01	0,01
4,68	0,01	0,01
4,71	0,01	0,01
4,73	0,01	0,01
4,76	0,01	0,01
4,78	0,01	0,01
4,81	0,01	0,01
4,83	0,01	0,01
4,85	0,01	0,01
4,88	0,01	0,01
4,90	0,01	0,01
4,93	0,01	0,01
4,95	0,01	0,01
4,98	0,01	0,01
5,00	0,01	0,01
5,03	0,01	0,01
5,05	0,01	0,01
5,07	0,01	0,01
5,10	0,01	0,01
5,12	0,01	0,01
5,15	0,01	0,01
5,17	0,01	0,01
5,20	0,01	0,01
5,22	0,01	0,01
5,25	0,01	0,01
5,27	0,01	0,01
5,29	0,01	0,01
5,32	0,01	0,01
5,34	0,01	0,01
5,37	0,01	0,01
5,39	0,01	0,01
5,42	0,01	0,01
5,44	0,01	0,01
5,47	0,01	0,01
5,49	0,01	0,01
5,51	0,01	0,01
5,54	0,01	0,01
5,56	0,01	0,01
5,59	0,01	0,01
5,61	0,01	0,01
5,64	0,01	0,01
5,66	0,01	0,01
5,68	0,01	0,01
5,71	0,01	0,01
5,73	0,01	0,01
5,76	0,01	0,01
5,78	0,01	0,01
5,81	0,01	0,01
5,83	0,01	0,01
5,86	0,01	0,01
5,88	0,01	0,01
5,90	0,01	0,01
5,93	0,01	0,01
5,95	0,01	0,01
5,98	0,01	0,01
6,00	0,01	0,01
6,03	0,01	0,01
6,05	0,01	0,01
6,08	0,01	0,01
6,10	0,01	0,01
6,12	0,01	0,01
6,15	0,01	0,01
6,17	0,01	0,01
6,20	0,01	0,01
6,22	0,01	0,01
6,25	0,01	0,01
6,27	0,01	0,01
6,30	0,01	0,01
6,32	0,01	0,01
6,34	0,01	0,01
6,37	0,00	0,01
6,39	0,00	0,01
6,42	0,00	0,01
6,44	0,00	0,01
6,47	0,01	0,01
6,49	0,01	0,01
6,52	0,01	0,01
6,54	0,01	0,01
6,56	0,01	0,01
6,59	0,01	0,01
6,61	0,02	0,01
6,64	0,02	0,01
6,66	0,02	0,01
6,69	0,02	0,01
6,71	0,02	0,01
6,73	0,01	0,01
6,76	0,01	0,01
6,78	0,01	0,01
6,81	0,01	0,01
6,83	0,01	0,01
6,86	0,01	0,01
6,88	0,01	0,01
6,91	0,01	0,01
6,93	0,01	0,01
6,95	0,01	0,01
6,98	0,01	0,01
7,00	0,01	0,02
7,03	0,01	0,02
7,05	0,01	0,02
7,08	0,03	0,02
7,10	0,03	0,01
7,13	0,03	0,01
7,15	0,03	0,01
7,17	0,03	0,02
7,20	0,01	0,02
7,22	0,01	0,02
7,25	0,01	0,02
7,27	0,01	0,02
7,30	0,01	0,02
7,32	0,01	0,02
7,35	0,02	0,02
7,37	0,02	0,02
7,39	0,02	0,02
7,42	0,02	0,02
7,44	0,02	0,02
7,47	0,01	0,02
7,49	0,01	0,02
7,52	0,01	0,02
7,54	0,02	0,02
7,57	0,02	0,02
7,59	0,02	0,02
7,61	0,02	0,02
7,64	0,02	0,02
7,66	0,02	0,02
7,69	0,02	0,02
7,71	0,02	0,02
7,74	0,02	0,02
7,76	0,02	0,02
7,78	0,02	0,02
7,81	0,04	0,02
7,83	0,03	0,02
7,86	0,03	0,02
7,88	0,04	0,02
7,91	0,04	0,02
7,93	0,02	0,03
7,96	0,02	0,03
7,98	0,02	0,03
8,00	0,02	0,03
8,03	0,02	0,03
8,05	0,02	0,03
8,08	0,04	0,03
8,10	0,04	0,03
8,13	0,03	0,03
8,15	0,03	0,03
8,18	0,04	0,03
8,20	0,02	0,04
8,22	0,03	0,04
8,25	0,03	0,04
8,27	0,04	0,04
8,30	0,02	0,04
8,32	0,02	0,04
8,35	0,04	0,03
8,37	0,04	0,03
8,40	0,04	0,04
8,42	0,04	0,04
8,44	0,04	0,04
8,47	0,03	0,04
8,49	0,04	0,04
8,52	0,05	0,04
8,54	0,07	0,04
8,57	0,07	0,04
8,59	0,06	0,04
8,62	0,06	0,04
8,64	0,05	0,04
8,66	0,03	0,04
8,69	0,02	0,04
8,71	0,01	0,04
8,74	0,03	0,04
8,76	0,03	0,04
8,79	0,03	0,04
8,81	0,05	0,04
8,84	0,05	0,04
8,86	0,05	0,04
8,88	0,05	0,04
8,91	0,05	0,04
8,93	0,03	0,04
8,96	0,03	0,04
8,98	0,03	0,04
9,01	0,03	0,04
9,03	0,03	0,04
9,05	0,02	0,04
9,08	0,04	0,04
9,10	0,03	0,04
9,13	0,04	0,04
9,15	0,04	0,04
9,18	0,03	0,04
9,20	0,03	0,04
9,23	0,03	0,04
9,25	0,03	0,04
9,27	0,05	0,04
9,30	0,05	0,04
9,32	0,06	0,04
9,35	0,06	0,04
9,37	0,05	0,04
9,40	0,03	0,04
9,42	0,03	0,04
9,45	0,03	0,04
9,47	0,03	0,04
9,49	0,03	0,04
9,52	0,02	0,04
9,54	0,06	0,04
9,57	0,05	0,04
9,59	0,05	0,04
9,62	0,07	0,04
9,64	0,07	0,04
9,67	0,05	0,04
9,69	0,04	0,04
9,71	0,04	0,04
9,74	0,03	0,04
9,76	0,03	0,04
9,79	0,03	0,04
9,81	0,04	0,04
9,84	0,05	0,04
9,86	0,04	0,04
9,89	0,04	0,04
9,91	0,04	0,05
9,93	0,03	0,05
9,96	0,04	0,05
9,98	0,04	0,05
10,01	0,04	0,05
10,03	0,03	0,05
10,06	0,03	0,05
10,08	0,03	0,05
10,10	0,03	0,05
10,13	0,05	0,05
10,15	0,05	0,05
10,18	0,06	0,06
10,20	0,06	0,06
10,23	0,06	0,06
10,25	0,05	0,06
10,28	0,07	0,06
10,30	0,07	0,07
10,32	0,06	0,07
10,35	0,06	0,07
10,37	0,07	0,08
10,40	0,07	0,08
10,42	0,06	0,08
10,45	0,07	0,09
10,47	0,10	0,09
10,50	0,08	0,10
10,52	0,08	0,10
10,54	0,10	0,11
10,57	0,09	0,11
10,59	0,10	0,12
10,62	0,10	0,12
10,64	0,11	0,13
10,67	0,12	0,13
10,69	0,13	0,14
10,72	0,14	0,15
10,74	0,13	0,15
10,76	0,15	0,16
10,79	0,15	0,16
10,81	0,15	0,17
10,84	0,15	0,18
10,86	0,17	0,18
10,89	0,19	0,19
10,91	0,19	0,20
10,94	0,22	0,21
10,96	0,21	0,22
10,98	0,22	0,22
11,01	0,25	0,23
11,03	0,25	0,24
11,06	0,25	0,25
11,08	0,27	0,26
11,11	0,27	0,26
11,13	0,25	0,27
11,15	0,27	0,28
11,18	0,28	0,29
11,20	0,29	0,29
11,23	0,29	0,30
11,25	0,30	0,31
11,28	0,34	0,32
11,30	0,34	0,32
11,33	0,35	0,33
11,35	0,37	0,34
11,37	0,37	0,35
11,40	0,37	0,36
11,42	0,36	0,36
11,45	0,38	0,37
11,47	0,38	0,38
11,50	0,38	0,38
11,52	0,39	0,39
11,55	0,40	0,40
11,57	0,41	0,40
11,59	0,42	0,41
11,62	0,43	0,42
11,64	0,42	0,42
11,67	0,43	0,43
11,69	0,42	0,44
11,72	0,40	0,44
11,74	0,45	0,45
11,77	0,46	0,45
11,79	0,47	0,45
11,81	0,50	0,46
11,84	0,51	0,46
11,86	0,50	0,46
11,89	0,49	0,47
11,91	0,49	0,47
11,94	0,49	0,47
11,96	0,48	0,48
11,99	0,49	0,48
12,01	0,50	0,48
12,03	0,52	0,48
12,06	0,51	0,49
12,08	0,53	0,49
12,11	0,52	0,49
12,13	0,51	0,49
12,16	0,51	0,50
12,18	0,50	0,50
12,21	0,50	0,50
12,23	0,49	0,50
12,25	0,49	0,50
12,28	0,49	0,50
12,30	0,49	0,50
12,33	0,50	0,50
12,35	0,50	0,50
12,38	0,49	0,50
12,40	0,50	0,50
12,42	0,47	0,50
12,45	0,49	0,50
12,47	0,51	0,49
12,50	0,52	0,49
12,52	0,51	0,49
12,55	0,53	0,49
12,57	0,51	0,49
12,60	0,49	0,49
12,62	0,49	0,48
12,64	0,48	0,48
12,67	0,49	0,48
12,69	0,47	0,48
12,72	0,46	0,48
12,74	0,48	0,47
12,77	0,48	0,47
12,79	0,48	0,47
12,82	0,48	0,47
12,84	0,49	0,46
12,86	0,48	0,46
12,89	0,47	0,46
12,91	0,46	0,45
12,94	0,47	0,45
12,96	0,45	0,45
12,99	0,44	0,44
13,01	0,44	0,44
13,04	0,44	0,43
13,06	0,44	0,43
13,08	0,42	0,42
13,11	0,41	0,42
13,13	0,43	0,42
13,16	0,40	0,41
13,18	0,40	0,41
13,21	0,43	0,40
13,23	0,42	0,40
13,26	0,40	0,39
13,28	0,40	0,39
13,30	0,39	0,38
13,33	0,35	0,38
13,35	0,35	0,37
13,38	0,35	0,37
13,40	0,35	0,36
13,43	0,35	0,36
13,45	0,34	0,35
13,47	0,37	0,34
13,50	0,35	0,34
13,52	0,35	0,33
13,55	0,35	0,33
13,57	0,34	0,32
13,60	0,31	0,32
13,62	0,31	0,31
13,65	0,31	0,30
13,67	0,30	0,30
13,69	0,29	0,29
13,72	0,29	0,29
13,74	0,29	0,28
13,77	0,28	0,27
13,79	0,27	0,27
13,82	0,27	0,27
13,84	0,24	0,26
13,87	0,25	0,26
13,89	0,22	0,25
13,91	0,21	0,25
13,94	0,22	0,24
13,96	0,22	0,24
13,99	0,21	0,24
14,01	0,23	0,23
14,04	0,22	0,22
14,06	0,23	0,22
14,09	0,21	0,22
14,11	0,21	0,21
14,13	0,19	0,21
14,16	0,16	0,21
14,18	0,16	0,20
14,21	0,17	0,20
14,23	0,18	0,20
14,26	0,18	0,19
14,28	0,22	0,19
14,31	0,22	0,19
14,33	0,20	0,19
14,35	0,21	0,19
14,38	0,20	0,19
14,40	0,19	0,19
14,43	0,15	0,18
14,45	0,15	0,18
14,48	0,14	0,18
14,50	0,14	0,18
14,52	0,16	0,18
14,55	0,18	0,18
14,57	0,19	0,19
14,60	0,20	0,19
14,62	0,18	0,19
14,65	0,17	0,20
14,67	0,17	0,20
14,70	0,16	0,21
14,72	0,15	0,21
14,74	0,18	0,21
14,77	0,18	0,22
14,79	0,18	0,22
14,82	0,20	0,23
14,84	0,19	0,23
14,87	0,22	0,24
14,89	0,19	0,25
14,92	0,21	0,26
14,94	0,24	0,26
14,96	0,25	0,27
14,99	0,26	0,28
15,01	0,29	0,29
15,04	0,31	0,30
15,06	0,30	0,31
15,09	0,32	0,33
15,11	0,32	0,34
15,14	0,33	0,35
15,16	0,34	0,37
15,18	0,34	0,39
15,21	0,36	0,40
15,23	0,37	0,42
15,26	0,39	0,44
15,28	0,40	0,46
15,31	0,42	0,48
15,33	0,45	0,50
15,36	0,45	0,52
15,38	0,47	0,54
15,40	0,50	0,56
15,43	0,53	0,58
15,45	0,54	0,61
15,48	0,58	0,63
15,50	0,61	0,65
15,53	0,64	0,68
15,55	0,67	0,70
15,57	0,70	0,73
15,60	0,73	0,75
15,62	0,74	0,78
15,65	0,78	0,81
15,67	0,85	0,83
15,70	0,86	0,86
15,72	0,89	0,89
15,75	0,95	0,92
15,77	0,96	0,94
15,79	0,98	0,97
15,82	1,02	1,00
15,84	1,05	1,03
15,87	1,08	1,05
15,89	1,10	1,08
15,92	1,13	1,11
15,94	1,16	1,13
15,97	1,20	1,16
15,99	1,22	1,19
16,01	1,26	1,21
16,04	1,28	1,24
16,06	1,30	1,26
16,09	1,31	1,28
16,11	1,32	1,31
16,14	1,35	1,33
16,16	1,37	1,35
16,19	1,40	1,37
16,21	1,43	1,39
16,23	1,46	1,41
16,26	1,48	1,42
16,28	1,49	1,44
16,31	1,51	1,45
16,33	1,53	1,47
16,36	1,51	1,48
16,38	1,52	1,50
16,41	1,57	1,51
16,43	1,59	1,52
16,45	1,59	1,53
16,48	1,63	1,54
16,50	1,63	1,55
16,53	1,63	1,56
16,55	1,63	1,56
16,58	1,62	1,57
16,60	1,63	1,58
16,63	1,61	1,58
16,65	1,61	1,58
16,67	1,61	1,58
16,70	1,63	1,58
16,72	1,63	1,58
16,75	1,63	1,58
16,77	1,63	1,58
16,80	1,63	1,58
16,82	1,62	1,58
16,84	1,61	1,58
16,87	1,62	1,57
16,89	1,62	1,57
16,92	1,60	1,56
16,94	1,59	1,55
16,97	1,57	1,54
16,99	1,56	1,53
17,02	1,54	1,52
17,04	1,52	1,51
17,06	1,53	1,50
17,09	1,50	1,49
17,11	1,49	1,48
17,14	1,50	1,47
17,16	1,50	1,46
17,19	1,48	1,45
17,21	1,48	1,43
17,24	1,48	1,42
17,26	1,46	1,40
17,28	1,45	1,39
17,31	1,42	1,37
17,33	1,40	1,36
17,36	1,35	1,34
17,38	1,30	1,33
17,41	1,28	1,31
17,43	1,26	1,29
17,46	1,26	1,28
17,48	1,25	1,26
17,50	1,23	1,25
17,53	1,24	1,23
17,55	1,22	1,22
17,58	1,22	1,20
17,60	1,21	1,18
17,63	1,18	1,16
17,65	1,13	1,14
17,68	1,11	1,12
17,70	1,09	1,10
17,72	1,06	1,08
17,75	1,05	1,06
17,77	1,03	1,05
17,80	1,03	1,03
17,82	1,01	1,01
17,85	0,98	0,99
17,87	1,01	0,98
17,89	0,99	0,96
17,92	0,97	0,94
17,94	0,94	0,93
17,97	0,93	0,91
17,99	0,91	0,89
18,02	0,87	0,87
18,04	0,86	0,85
18,07	0,83	0,84
18,09	0,79	0,82
18,11	0,76	0,80
18,14	0,75	0,78
18,16	0,74	0,77
18,19	0,73	0,75
18,21	0,72	0,73
18,24	0,69	0,72
18,26	0,70	0,70
18,29	0,69	0,68
18,31	0,65	0,67
18,33	0,66	0,65
18,36	0,64	0,63
18,38	0,61	0,62
18,41	0,60	0,60
18,43	0,58	0,59
18,46	0,57	0,57
18,48	0,54	0,56
18,51	0,52	0,54
18,53	0,50	0,53
18,55	0,49	0,51
18,58	0,48	0,50
18,60	0,46	0,49
18,63	0,46	0,48
18,65	0,44	0,47
18,68	0,44	0,46
18,70	0,41	0,44
18,73	0,44	0,43
18,75	0,42	0,42
18,77	0,41	0,41
18,80	0,41	0,40
18,82	0,36	0,39
18,85	0,34	0,38
18,87	0,32	0,37
18,90	0,31	0,37
18,92	0,31	0,36
18,94	0,32	0,35
18,97	0,31	0,35
18,99	0,32	0,34
19,02	0,32	0,34
19,04	0,31	0,33
19,07	0,31	0,33
19,09	0,31	0,33
19,12	0,27	0,33
19,14	0,28	0,33
19,16	0,28	0,32
19,19	0,29	0,32
19,21	0,28	0,32
19,24	0,28	0,32
19,26	0,29	0,32
19,29	0,28	0,33
19,31	0,29	0,33
19,34	0,29	0,34
19,36	0,30	0,35
19,38	0,30	0,35
19,41	0,30	0,36
19,43	0,31	0,37
19,46	0,35	0,38
19,48	0,36	0,39
19,51	0,36	0,40
19,53	0,38	0,41
19,56	0,37	0,42
19,58	0,35	0,44
19,60	0,37	0,46
19,63	0,39	0,47
19,65	0,41	0,49
19,68	0,44	0,51
19,70	0,47	0,53
19,73	0,52	0,55
19,75	0,52	0,57
19,78	0,56	0,60
19,80	0,57	0,62
19,82	0,59	0,65
19,85	0,60	0,68
19,87	0,62	0,71
19,90	0,65	0,74
19,92	0,69	0,77
19,95	0,73	0,81
19,97	0,76	0,84
19,99	0,82	0,88
20,02	0,85	0,92
20,04	0,87	0,96
20,07	0,92	1,00
20,09	0,95	1,04
20,12	1,00	1,09
20,14	1,03	1,13
20,17	1,07	1,18
20,19	1,15	1,22
20,21	1,21	1,27
20,24	1,26	1,32
20,26	1,32	1,37
20,29	1,38	1,42
20,31	1,42	1,48
20,34	1,48	1,53
20,36	1,55	1,59
20,39	1,59	1,64
20,41	1,66	1,70
20,43	1,71	1,76
20,46	1,76	1,81
20,48	1,83	1,87
20,51	1,89	1,93
20,53	1,97	1,99
20,56	2,03	2,05
20,58	2,11	2,11
20,61	2,16	2,16
20,63	2,24	2,22
20,65	2,33	2,27
20,68	2,38	2,33
20,70	2,46	2,38
20,73	2,52	2,44
20,75	2,58	2,49
20,78	2,62	2,54
20,80	2,68	2,59
20,83	2,72	2,64
20,85	2,77	2,69
20,87	2,83	2,74
20,90	2,88	2,78
20,92	2,96	2,83
20,95	3,01	2,87
20,97	3,04	2,91
21,00	3,09	2,95
21,02	3,11	2,98
21,05	3,12	3,02
21,07	3,15	3,05
21,09	3,18	3,08
21,12	3,21	3,11
21,14	3,23	3,13
21,17	3,26	3,16
21,19	3,30	3,18
21,22	3,33	3,19
21,24	3,33	3,21
21,26	3,37	3,23
21,29	3,38	3,24
21,31	3,36	3,25
21,34	3,37	3,26
21,36	3,37	3,27
21,39	3,38	3,27
21,41	3,36	3,27
21,44	3,36	3,27
21,46	3,38	3,26
21,48	3,37	3,26
21,51	3,35	3,25
21,53	3,35	3,24
21,56	3,34	3,23
21,58	3,30	3,22
21,61	3,29	3,21
21,63	3,28	3,19
21,66	3,30	3,17
21,68	3,27	3,15
21,70	3,24	3,13
21,73	3,22	3,11
21,75	3,16	3,08
21,78	3,11	3,06
21,80	3,08	3,03
21,83	3,04	3,00
21,85	3,02	2,97
21,88	2,98	2,94
21,90	2,94	2,91
21,92	2,92	2,88
21,95	2,88	2,84
21,97	2,84	2,81
22,00	2,82	2,77
22,02	2,79	2,74
22,05	2,72	2,70
22,07	2,68	2,66
22,10	2,65	2,63
22,12	2,61	2,59
22,14	2,56	2,54
22,17	2,52	2,50
22,19	2,49	2,46
22,22	2,43	2,42
22,24	2,38	2,38
22,27	2,35	2,34
22,29	2,30	2,30
22,31	2,25	2,26
22,34	2,19	2,22
22,36	2,16	2,18
22,39	2,15	2,14
22,41	2,10	2,10
22,44	2,07	2,06
22,46	2,04	2,01
22,49	2,00	1,97
22,51	1,92	1,93
22,53	1,87	1,89
22,56	1,82	1,85
22,58	1,78	1,81
22,61	1,72	1,77
22,63	1,67	1,73
22,66	1,67	1,69
22,68	1,62	1,65
22,71	1,58	1,61
22,73	1,58	1,57
22,75	1,55	1,54
22,78	1,48	1,50
22,80	1,45	1,46
22,83	1,43	1,43
22,85	1,38	1,39
22,88	1,32	1,35
22,90	1,29	1,32
22,93	1,25	1,28
22,95	1,22	1,24
22,97	1,18	1,21
23,00	1,16	1,18
23,02	1,13	1,14
23,05	1,07	1,11
23,07	1,05	1,08
23,10	1,01	1,05
23,12	1,00	1,02
23,15	0,95	0,99
23,17	0,93	0,96
23,19	0,91	0,93
23,22	0,87	0,91
23,24	0,84	0,88
23,27	0,81	0,85
23,29	0,78	0,82
23,32	0,76	0,80
23,34	0,71	0,78
23,36	0,68	0,75
23,39	0,69	0,73
23,41	0,67	0,71
23,44	0,63	0,69
23,46	0,65	0,67
23,49	0,63	0,65
23,51	0,58	0,63
23,54	0,57	0,61
23,56	0,54	0,59
23,58	0,54	0,58
23,61	0,51	0,56
23,63	0,50	0,55
23,66	0,50	0,53
23,68	0,48	0,52
23,71	0,46	0,51
23,73	0,45	0,50
23,76	0,44	0,49
23,78	0,42	0,48
23,80	0,42	0,48
23,83	0,42	0,47
23,85	0,41	0,47
23,88	0,42	0,46
23,90	0,41	0,46
23,93	0,40	0,45
23,95	0,39	0,45
23,98	0,39	0,46
24,00	0,39	0,46
24,02	0,37	0,46
24,05	0,40	0,47
24,07	0,38	0,47
24,10	0,39	0,48
24,12	0,43	0,49
24,15	0,44	0,50
24,17	0,46	0,51
24,20	0,47	0,53
24,22	0,48	0,54
24,24	0,47	0,56
24,27	0,47	0,57
24,29	0,49	0,59
24,32	0,50	0,61
24,34	0,52	0,64
24,37	0,55	0,66
24,39	0,62	0,69
24,42	0,63	0,71
24,44	0,66	0,74
24,46	0,73	0,77
24,49	0,75	0,81
24,51	0,76	0,84
24,54	0,80	0,88
24,56	0,82	0,92
24,59	0,86	0,96
24,61	0,88	1,00
24,63	0,92	1,05
24,66	0,96	1,10
24,68	1,04	1,14
24,71	1,09	1,20
24,73	1,14	1,25
24,76	1,21	1,30
24,78	1,25	1,36
24,81	1,27	1,42
24,83	1,32	1,49
24,85	1,42	1,55
24,88	1,48	1,62
24,90	1,55	1,68
24,93	1,65	1,75
24,95	1,73	1,83
24,98	1,80	1,90
25,00	1,87	1,98
25,03	1,96	2,06
25,05	2,07	2,14
25,07	2,10	2,22
25,10	2,17	2,30
25,12	2,29	2,38
25,15	2,36	2,47
25,17	2,44	2,55
25,20	2,58	2,64
25,22	2,68	2,73
25,25	2,77	2,82
25,27	2,89	2,91
25,29	2,97	3,01
25,32	3,09	3,10
25,34	3,20	3,19
25,37	3,29	3,28
25,39	3,41	3,37
25,42	3,52	3,46
25,44	3,59	3,55
25,47	3,66	3,64
25,49	3,77	3,73
25,51	3,84	3,82
25,54	3,92	3,91
25,56	4,06	3,99
25,59	4,18	4,08
25,61	4,28	4,16
25,64	4,37	4,24
25,66	4,48	4,32
25,68	4,57	4,40
25,71	4,64	4,47
25,73	4,70	4,54
25,76	4,78	4,61
25,78	4,86	4,67
25,81	4,88	4,73
25,83	4,93	4,79
25,86	5,03	4,85
25,88	5,08	4,90
25,90	5,13	4,95
25,93	5,20	5,00
25,95	5,26	5,04
25,98	5,29	5,08
26,00	5,33	5,12
26,03	5,37	5,16
26,05	5,41	5,18
26,08	5,43	5,21
26,10	5,42	5,23
26,12	5,44	5,25
26,15	5,44	5,26
26,17	5,45	5,27
26,20	5,45	5,28
26,22	5,46	5,28
26,25	5,49	5,29
26,27	5,45	5,28
26,30	5,44	5,28
26,32	5,45	5,27
26,34	5,43	5,26
26,37	5,39	5,24
26,39	5,39	5,22
26,42	5,38	5,20
26,44	5,33	5,17
26,47	5,30	5,14
26,49	5,27	5,11
26,52	5,23	5,08
26,54	5,17	5,04
26,56	5,11	5,00
26,59	5,09	4,96
26,61	5,04	4,92
26,64	4,98	4,87
26,66	4,93	4,82
26,69	4,87	4,77
26,71	4,80	4,72
26,73	4,72	4,67
26,76	4,69	4,62
26,78	4,64	4,56
26,81	4,58	4,50
26,83	4,53	4,44
26,86	4,46	4,38
26,88	4,39	4,32
26,91	4,32	4,26
26,93	4,24	4,19
26,95	4,15	4,12
26,98	4,09	4,06
27,00	3,99	3,99
27,03	3,89	3,93
27,05	3,85	3,86
27,08	3,78	3,79
27,10	3,72	3,72
27,13	3,68	3,65
27,15	3,62	3,59
27,17	3,55	3,52
27,20	3,49	3,45
27,22	3,39	3,38
27,25	3,29	3,31
27,27	3,21	3,24
27,30	3,14	3,17
27,32	3,05	3,10
27,35	3,00	3,03
27,37	2,93	2,96
27,39	2,88	2,90
27,42	2,81	2,83
27,44	2,74	2,77
27,47	2,68	2,70
27,49	2,62	2,64
27,52	2,56	2,57
27,54	2,46	2,51
27,57	2,40	2,45
27,59	2,32	2,38
27,61	2,24	2,32
27,64	2,19	2,26
27,66	2,13	2,20
27,69	2,07	2,14
27,71	2,02	2,08
27,74	1,98	2,02
27,76	1,93	1,97
27,78	1,89	1,91
27,81	1,83	1,86
27,83	1,76	1,81
27,86	1,72	1,75
27,88	1,65	1,70
27,91	1,59	1,65
27,93	1,55	1,60
27,96	1,49	1,55
27,98	1,45	1,50
28,00	1,38	1,46
28,03	1,33	1,41
28,05	1,30	1,37
28,08	1,26	1,33
28,10	1,22	1,29
28,13	1,20	1,25
28,15	1,19	1,21
28,18	1,14	1,18
28,20	1,10	1,14
28,22	1,06	1,10
28,25	1,01	1,07
28,27	0,95	1,04
28,30	0,91	1,00
28,32	0,88	0,97
28,35	0,83	0,95
28,37	0,82	0,92
28,40	0,81	0,89
28,42	0,77	0,87
28,44	0,79	0,85
28,47	0,78	0,83
